tech,cell_type,cell_name,from_pin,to_pin,pol,slew,cap,voltage,temp,delay,wp_over_wn,wp_sum,wn_sum,is_inv,stack_pu,stack_pd,log_slew,log_cap,req_p,req_n,rc_p,rc_n,rc_eff,req_eff,inv_v,inv_temp,pn_balance
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,fall,4.7239700000000004,0.013008100000000002,1.1,25.0,22.223,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.012924221285910758,0.1984126984126984,0.3012048192771085,0.0025809722222222223,0.003918102409638555,0.003918102409638555,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XOR2X2,XOR2_X2,A,Z,rise,40.9838,0.0505066,1.1,25.0,172.952,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.04927252400569492,0.1984126984126984,0.3012048192771085,0.010021150793650792,0.01521283132530121,0.010021150793650792,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,AND2X2,AND2_X2,A2,ZN,rise,130.081,0.007553130000000001,1.1,25.0,53.424899999999994,1.5180722891566267,2.52,1.6599999999999997,0,1,1,4.875815452730412,0.007524747939601726,0.3968253968253968,0.602409638554217,0.0029972738095238095,0.004550078313253014,0.0029972738095238095,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,fall,198.535,0.026016200000000003,1.1,25.0,76.476,1.518072289156627,5.04,3.319999999999999,0,1,1,5.295989659538859,0.025683536097609577,0.1984126984126984,0.3012048192771085,0.005161944444444445,0.00783620481927711,0.00783620481927711,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X2,OR2_X2,A2,ZN,fall,198.535,0.030288799999999998,1.1,25.0,130.352,1.5180722891566267,2.52,1.6599999999999997,0,1,1,5.295989659538859,0.02983915128959197,0.3968253968253968,0.602409638554217,0.012019365079365078,0.018246265060240966,0.018246265060240966,0.602409638554217,0.9090909090909091,0.04,0.20574162679425848
Nangate45,NAND2X1,NAND2_X1,A1,ZN,fall,4.7239700000000004,0.0148392,1.1,25.0,38.4185,1.5180722891566267,1.26,0.8299999999999998,0,1,1,1.7446626205903233,0.014730176298079229,0.7936507936507936,1.204819277108434,0.011777142857142858,0.017878554216867477,0.017878554216867477,1.204819277108434,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,A,ZN,fall,130.081,0.0016260200000000002,1.1,25.0,71.51599999999999,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.0016246994607681344,0.1984126984126984,0.3012048192771085,0.00032262301587301586,0.000489765060240964,0.000489765060240964,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X4,OR2_X4,A2,ZN,fall,40.9838,0.00757219,1.1,25.0,59.1775,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.007543664877234736,0.1984126984126984,0.3012048192771085,0.0015024186507936507,0.0022807801204819283,0.0022807801204819283,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,NOR2X1,NOR2_X1,A2,ZN,fall,198.535,0.0016689300000000001,1.1,25.0,5.201169999999999,1.5180722891566267,1.26,0.8299999999999998,0,1,1,5.295989659538859,0.001667538883896079,0.7936507936507936,1.204819277108434,0.001324547619047619,0.002010759036144579,0.002010759036144579,1.204819277108434,0.9090909090909091,0.04,0.20574162679425848
Nangate45,AND2X2,AND2_X2,A2,ZN,rise,1.1737799999999998,0.007553130000000001,1.1,25.0,33.4599,1.5180722891566267,2.52,1.6599999999999997,0,1,1,0.7764675876261998,0.007524747939601726,0.3968253968253968,0.602409638554217,0.0029972738095238095,0.004550078313253014,0.0029972738095238095,0.3968253968253968,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,fall,130.081,0.0505066,1.1,25.0,99.189,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.04927252400569492,0.1984126984126984,0.3012048192771085,0.010021150793650792,0.01521283132530121,0.01521283132530121,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,XNOR2X2,XNOR2_X2,B,ZN,rise,4.7239700000000004,0.026016200000000003,1.1,25.0,88.276,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.025683536097609577,0.1984126984126984,0.3012048192771085,0.005161944444444445,0.00783620481927711,0.005161944444444445,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X4,OR2_X4,A2,ZN,fall,1.1737799999999998,0.00036561600000000003,1.1,25.0,38.2799,1.518072289156627,5.04,3.319999999999999,0,1,1,0.7764675876261998,0.0003655491787570529,0.1984126984126984,0.3012048192771085,7.254285714285715e-05,0.00011012530120481931,0.00011012530120481931,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,OR2X4,OR2_X4,A1,ZN,fall,130.081,0.00757219,1.1,25.0,88.47240000000001,1.518072289156627,5.04,3.319999999999999,0,1,1,4.875815452730412,0.007543664877234736,0.1984126984126984,0.3012048192771085,0.0015024186507936507,0.0022807801204819283,0.0022807801204819283,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,INVX1,INV_X1,A,ZN,rise,4.7239700000000004,0.06073,1.1,25.0,152.68300000000002,1.5180722891566267,0.63,0.4149999999999999,1,1,1,1.7446626205903233,0.05895735033852654,1.5873015873015872,2.409638554216868,0.09639682539682538,0.1463373493975904,0.09639682539682538,1.5873015873015872,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XNOR2X2,XNOR2_X2,B,ZN,fall,40.9838,0.0520325,1.1,25.0,103.984,1.518072289156627,5.04,3.319999999999999,0,1,1,3.737283829590765,0.05072400737444433,0.1984126984126984,0.3012048192771085,0.01032390873015873,0.01567243975903615,0.01567243975903615,0.3012048192771085,0.9090909090909091,0.04,0.2057416267942585
Nangate45,NOR2X2,NOR2_X2,A2,ZN,fall,40.9838,0.0016689300000000001,1.1,25.0,11.8606,1.5180722891566267,2.52,1.6599999999999997,0,1,1,3.737283829590765,0.001667538883896079,0.3968253968253968,0.602409638554217,0.0006622738095238095,0.0010053795180722895,0.0010053795180722895,0.602409638554217,0.9090909090909091,0.04,0.20574162679425848
Nangate45,XOR2X2,XOR2_X2,B,Z,rise,4.7239700000000004,0.0252533,1.1,25.0,85.417,1.518072289156627,5.04,3.319999999999999,0,1,1,1.7446626205903233,0.02493970401199121,0.1984126984126984,0.3012048192771085,0.005010575396825396,0.007606415662650605,0.005010575396825396,0.1984126984126984,0.9090909090909091,0.04,0.2057416267942585
